Gradient Profiler Text Data File: 20231116_BY4742_40C.csv
Date: 2023-11-16
Time: 17:45:00

User: jared
Experiment name: 20231116_BY4742_30
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
21.60, 0.053406, , 
21.63, 0.053612, , 
21.66, 0.053850, , 
21.69, 0.053999, , 
21.72, 0.054262, , 
21.75, 0.054630, , 
21.78, 0.054884, , 
21.81, 0.055208, , 
21.84, 0.055541, , 
21.87, 0.055912, , 
21.90, 0.056327, , 
21.93, 0.056755, , 
21.96, 0.057260, , 
21.99, 0.057713, , 
22.02, 0.058186, , 
22.05, 0.058722, , 
22.08, 0.059372, , 
22.11, 0.059918, , 
22.14, 0.060492, , 
22.17, 0.061202, , 
22.20, 0.061846, , 
22.23, 0.062525, , 
22.26, 0.063156, , 
22.29, 0.063791, , 
22.32, 0.064549, , 
22.35, 0.065275, , 
22.38, 0.066125, 7, 0.585
22.39, 0.066240, , 
22.41, 0.066801, , 
22.44, 0.067407, , 
22.47, 0.068330, , 
22.50, 0.069116, , 
22.53, 0.069973, , 
22.56, 0.070696, , 
22.59, 0.071451, , 
22.62, 0.072288, , 
22.65, 0.072878, , 
22.68, 0.073741, , 
22.71, 0.074477, , 
22.74, 0.075203, , 
22.77, 0.076047, , 
22.80, 0.076774, , 
22.83, 0.077655, , 
22.86, 0.078223, , 
22.89, 0.078848, , 
22.92, 0.079524, , 
22.95, 0.080133, , 
22.98, 0.080827, , 
23.01, 0.081379, , 
23.05, 0.081871, , 
23.07, 0.082366, , 
23.10, 0.082826, , 
23.13, 0.083314, , 
23.16, 0.083768, , 
23.19, 0.084205, , 
23.22, 0.084707, , 
23.25, 0.085059, , 
23.28, 0.085474, , 
23.31, 0.085779, , 
23.34, 0.086032, , 
23.37, 0.086254, , 
23.40, 0.086461, , 
23.43, 0.086632, , 
23.46, 0.086737, , 
23.49, 0.086882, , 
23.52, 0.087035, , 
23.55, 0.087162, , 
23.58, 0.087212, , 
23.61, 0.087155, , 
23.64, 0.087047, , 
23.67, 0.086978, , 
23.70, 0.086911, , 
23.73, 0.086800, , 
23.76, 0.086660, , 
23.79, 0.086524, , 
23.82, 0.086397, , 
23.85, 0.086235, , 
23.88, 0.086020, , 
23.91, 0.085782, , 
23.94, 0.085442, , 
23.97, 0.085170, , 
24.00, 0.084916, , 
24.03, 0.084621, , 
24.06, 0.084266, , 
24.09, 0.083793, , 
24.12, 0.083374, , 
24.15, 0.082937, , 
24.18, 0.082499, , 
24.21, 0.082039, , 
24.24, 0.081690, , 
24.27, 0.081278, , 
24.30, 0.080726, , 
24.33, 0.080225, , 
24.36, 0.079765, , 
24.39, 0.079355, , 
24.42, 0.078915, , 
24.45, 0.078382, , 
24.48, 0.077950, , 
24.51, 0.077455, , 
24.54, 0.077062, , 
24.57, 0.076491, , 
24.60, 0.075803, , 
24.63, 0.075289, , 
24.66, 0.074753, , 
24.69, 0.074255, , 
24.72, 0.073687, , 
24.75, 0.073151, , 
24.78, 0.072504, , 
24.81, 0.072085, , 
24.84, 0.071568, , 
24.87, 0.071108, , 
24.90, 0.070614, , 
24.93, 0.069932, , 
24.96, 0.069373, , 
24.99, 0.068796, , 
25.02, 0.068365, , 
25.05, 0.067810, , 
25.08, 0.067366, , 
25.11, 0.066953, , 
25.14, 0.066433, , 
25.17, 0.065894, , 
25.20, 0.065345, , 
25.23, 0.064793, , 
25.26, 0.064289, , 
25.29, 0.063743, , 
25.32, 0.063296, , 
25.35, 0.062823, , 
25.38, 0.062306, , 
25.41, 0.061862, , 
25.44, 0.061434, , 
25.47, 0.060996, , 
25.50, 0.060552, , 
25.53, 0.060038, , 
25.56, 0.059620, , 
25.58, 0.059280, 8, 0.586
25.59, 0.059153, , 
25.62, 0.058785, , 
25.65, 0.058497, , 
25.68, 0.058119, , 
25.71, 0.057780, , 
25.74, 0.057355, , 
25.77, 0.056939, , 
25.80, 0.056587, , 
25.84, 0.056248, , 
25.86, 0.055959, , 
25.89, 0.055620, , 
25.92, 0.055350, , 
25.95, 0.055065, , 
25.98, 0.054713, , 
26.01, 0.054418, , 
26.04, 0.054177, , 
26.07, 0.053936, , 
26.10, 0.053685, , 
