Gradient Profiler Text Data File: 20240506_MV_I_30.csv
Date: 2024-05-06
Time: 16:34:49

User: jared
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
19.80, 0.064755, , 
19.83, 0.064850, , 
19.86, 0.064964, , 
19.89, 0.065041, , 
19.92, 0.065018, , 
19.95, 0.065066, , 
19.99, 0.065205, , 
20.01, 0.065301, , 
20.04, 0.065389, , 
20.07, 0.065577, , 
20.10, 0.065767, , 
20.13, 0.065941, , 
20.16, 0.066135, , 
20.19, 0.066309, , 
20.22, 0.066626, , 
20.25, 0.066845, , 
20.28, 0.067083, , 
20.31, 0.067454, , 
20.34, 0.067737, , 
20.37, 0.067981, , 
20.40, 0.068381, , 
20.43, 0.068758, , 
20.46, 0.069189, , 
20.49, 0.069557, , 
20.52, 0.069982, , 
20.55, 0.070512, , 
20.58, 0.070975, , 
20.61, 0.071457, , 
20.65, 0.071860, , 
20.67, 0.072266, , 
20.70, 0.072948, , 
20.73, 0.073494, , 
20.76, 0.074093, , 
20.79, 0.074617, , 
20.82, 0.075156, , 
20.85, 0.075714, , 
20.88, 0.076272, , 
20.91, 0.076862, , 
20.94, 0.077424, , 
20.97, 0.078001, , 
21.00, 0.078635, , 
21.03, 0.079156, , 
21.06, 0.079619, , 
21.09, 0.080101, , 
21.12, 0.080545, , 
21.15, 0.081091, , 
21.18, 0.081550, , 
21.21, 0.082045, , 
21.24, 0.082454, , 
21.27, 0.082851, , 
21.30, 0.083362, , 
21.33, 0.083783, , 
21.36, 0.084253, , 
21.39, 0.084561, , 
21.42, 0.084852, , 
21.45, 0.085230, , 
21.48, 0.085468, , 
21.51, 0.085820, , 
21.54, 0.086010, , 
21.57, 0.086242, , 
21.60, 0.086467, , 
21.63, 0.086676, , 
21.66, 0.086765, , 
21.69, 0.086851, , 
21.72, 0.087047, , 
21.75, 0.087165, , 
21.78, 0.087247, , 
21.81, 0.087247, , 
21.84, 0.087285, , 
21.87, 0.087355, , 
21.90, 0.087342, , 
21.93, 0.087330, , 
21.96, 0.087336, , 
21.99, 0.087403, , 
22.02, 0.087403, , 
22.05, 0.087403, , 
22.08, 0.087419, , 
22.11, 0.087396, , 
22.14, 0.087222, , 
22.17, 0.087070, , 
22.20, 0.087032, , 
22.23, 0.086940, , 
22.26, 0.086889, , 
22.29, 0.086803, , 
22.32, 0.086778, , 
22.35, 0.086711, , 
22.38, 0.086562, , 
22.39, 0.086524, 7, 0.584
22.41, 0.086454, , 
22.44, 0.086340, , 
22.47, 0.086181, , 
22.50, 0.086020, , 
22.53, 0.085810, , 
22.56, 0.085649, , 
22.59, 0.085522, , 
22.63, 0.085306, , 
22.65, 0.085182, , 
22.68, 0.085097, , 
22.71, 0.084992, , 
22.74, 0.084776, , 
22.77, 0.084561, , 
22.80, 0.084386, , 
22.83, 0.084189, , 
22.86, 0.083910, , 
22.89, 0.083739, , 
22.92, 0.083565, , 
22.95, 0.083403, , 
22.98, 0.083149, , 
23.01, 0.082876, , 
23.05, 0.082645, , 
23.07, 0.082378, , 
23.10, 0.082102, , 
23.13, 0.081861, , 
23.16, 0.081487, , 
23.19, 0.081217, , 
23.22, 0.080913, , 
23.25, 0.080681, , 
