Gradient Profiler Text Data File: 5-C5_eIF3b_DMSO_061825.csv
Date: 2025-06-18
Time: 15:13:16

User: Karen
Experiment name: 
UV Unit: EM-1
Rotor Manufacturer: Beckman
Rotor Model: SW28.1
Speed: 28 rpm
Gradient: sucrose 10.0% to 50.0% w/v
Time: 4
w2t:  x 10^0
Sample Volume: 18 ml
Number of Tubes: 6
Volume per mm: 0.183 ml/mm

Absorbance Units Full Scale (AUFS): 2.00
Event Mark-triggered gradient; (with distance; auto start and stop)
Delay: No Delay
UV Wavelength: 254 nm
Samples / sec: 10 Hz
EM1 Speed: 0.30 mm/sec
Distance: 3.20 mm
Number: 30
Dead Volume: 0.000000 ml; Distance due to Dead Volume: 0.00 mm
Total Distance: 96.00 mm

Data Columns:
Distance(mm), Absorbance, Fraction Number, Fraction Volume(ml)
23.67, 0.317914, , 
23.70, 0.324562, , 
23.73, 0.331220, , 
23.76, 0.338851, , 
23.79, 0.345087, , 
23.82, 0.351057, , 
23.85, 0.356801, , 
23.88, 0.362340, , 
23.91, 0.368468, , 
23.94, 0.373483, , 
23.97, 0.378244, , 
24.00, 0.382694, , 
24.03, 0.387585, , 
24.06, 0.391499, , 
24.09, 0.395683, , 
24.12, 0.398918, , 
24.15, 0.401897, , 
24.18, 0.404615, , 
24.21, 0.407406, , 
24.24, 0.409173, , 
24.27, 0.411321, , 
24.30, 0.412748, , 
24.33, 0.414226, , 
24.36, 0.415374, , 
24.39, 0.416085, , 
24.42, 0.416672, , 
24.45, 0.416983, , 
24.48, 0.416989, , 
24.51, 0.416700, , 
24.54, 0.416272, , 
24.57, 0.415701, , 
24.60, 0.414651, , 
24.63, 0.413544, , 
24.66, 0.412342, , 
24.69, 0.410753, , 
24.72, 0.409230, , 
24.75, 0.407464, , 
24.78, 0.405801, , 
24.81, 0.403686, , 
24.84, 0.401221, , 
24.87, 0.398941, , 
24.90, 0.396568, , 
24.93, 0.393688, , 
24.96, 0.391122, , 
24.99, 0.388530, , 
25.02, 0.385907, , 
25.05, 0.383236, , 
25.08, 0.379991, , 
25.11, 0.377168, , 
25.14, 0.374399, , 
25.17, 0.371139, , 
25.20, 0.368309, , 
25.23, 0.365429, , 
25.26, 0.362527, , 
25.29, 0.359675, , 
25.32, 0.356817, , 
25.35, 0.353541, , 
25.38, 0.350727, , 
25.41, 0.347514, , 
25.44, 0.344742, , 
25.47, 0.342030, , 
25.50, 0.339315, , 
25.53, 0.336593, , 
25.56, 0.333852, , 
25.59, 0.331115, 8, 0.585
25.59, 0.330662, , 
25.62, 0.328003, , 
25.65, 0.325415, , 
25.68, 0.322338, , 
25.71, 0.319712, , 
25.74, 0.317197, , 
25.77, 0.314323, , 
25.80, 0.311814, , 
25.83, 0.309318, , 
25.86, 0.306869, , 
25.89, 0.304477, , 
25.92, 0.301632, , 
25.95, 0.299186, , 
25.98, 0.296462, , 
26.01, 0.294222, , 
26.04, 0.291986, , 
26.07, 0.289322, , 
26.10, 0.287431, , 
26.13, 0.285160, , 
